test_year,division_name,label,rate,group,dif,max_rate,rank
2018,Galax City,English Learner,0.562036067769547,English Learner Status,0.23838702569715842,0.8004230934667054,17
2018,Galax City,Non English Learner,0.8004230934667054,English Learner Status,0.23838702569715842,0.8004230934667054,17
2025,Falls Church City,Disadvantaged,0.6934672818734336,Economic Status,0.23831428971399515,0.9317815715874288,17
2025,Falls Church City,Non Disadvantaged,0.9317815715874288,Economic Status,0.23831428971399515,0.9317815715874288,17
2017,Accomack County,Black,0.5865873611429088,Race,0.23821141944958246,0.8247987805924912,16
2017,Accomack County,White,0.8247987805924912,Race,0.23821141944958246,0.8247987805924912,16
2007,Poquoson City,English Learner,0.6988157339663728,English Learner Status,0.23820230491228622,0.937018038878659,10
2007,Poquoson City,Non English Learner,0.937018038878659,English Learner Status,0.23820230491228622,0.937018038878659,10
2014,Salem City,English Learner,0.559017154344298,English Learner Status,0.23817547270561257,0.7971926270499106,36
2014,Salem City,Non English Learner,0.7971926270499106,English Learner Status,0.23817547270561257,0.7971926270499106,36
2021,Grayson County,Black,0.5409798023096904,Race,0.23803371199601542,0.7790135143057059,38
2021,Grayson County,White,0.7790135143057059,Race,0.23803371199601542,0.7790135143057059,38
2019,Goochland County,Black,0.6309513037746164,Race,0.23797310187657195,0.8689244056511883,15
2019,Goochland County,White,0.8689244056511883,Race,0.23797310187657195,0.8689244056511883,15
2025,Highland County,English Learner,0.5075322833763646,English Learner Status,0.23791193169406033,0.7454442150704249,53
2025,Highland County,Non English Learner,0.7454442150704249,English Learner Status,0.23791193169406033,0.7454442150704249,53
2017,Buckingham County,Disadvantaged,0.5448712257406642,Economic Status,0.23789690488293913,0.7827681306236033,16
2017,Buckingham County,Non Disadvantaged,0.7827681306236033,Economic Status,0.23789690488293913,0.7827681306236033,16
2014,Virginia Beach City,Black,0.6103826864576608,Race,0.23788827471479412,0.8482709611724549,41
2014,Virginia Beach City,White,0.8482709611724549,Race,0.23788827471479412,0.8482709611724549,41
2025,Prince Edward County,Black,0.4816563186560434,Race,0.2378208889404212,0.7194772075964646,29
2025,Prince Edward County,White,0.7194772075964646,Race,0.2378208889404212,0.7194772075964646,29
2021,Stafford County,Disadvantaged,0.496484767459166,Economic Status,0.23759553231863156,0.7340802997777975,40
2021,Stafford County,Non Disadvantaged,0.7340802997777975,Economic Status,0.23759553231863156,0.7340802997777975,40
2022,VA Overall,Black,0.5613465486050176,Race,0.23759348274337522,0.7989400313483929,25
2022,VA Overall,White,0.7989400313483929,Race,0.23759348274337522,0.7989400313483929,25
2023,Poquoson City,English Learner,0.6232685563715611,English Learner Status,0.23746665243110632,0.8607352088026674,26
2023,Poquoson City,Non English Learner,0.8607352088026674,English Learner Status,0.23746665243110632,0.8607352088026674,26
2021,Chesterfield County,Black,0.46053318005828503,Race,0.23743417269986455,0.6979673527581496,39
2021,Chesterfield County,White,0.6979673527581496,Race,0.23743417269986455,0.6979673527581496,39
2024,Poquoson City,Black,0.61016783644022,Race,0.2374138929537566,0.8475817293939766,29
2024,Poquoson City,White,0.8475817293939766,Race,0.2374138929537566,0.8475817293939766,29
2016,Cumberland County,Disadvantaged,0.596636699103319,Economic Status,0.2373501304419181,0.8339868295452371,23
2016,Cumberland County,Non Disadvantaged,0.8339868295452371,Economic Status,0.2373501304419181,0.8339868295452371,23
2021,Hanover County,Black,0.5868663848706838,Race,0.23732363802499024,0.824190022895674,40
2021,Hanover County,White,0.824190022895674,Race,0.23732363802499024,0.824190022895674,40
2025,Spotsylvania County,English Learner,0.4617190959270713,English Learner Status,0.2373198398571037,0.699038935784175,54
2025,Spotsylvania County,Non English Learner,0.699038935784175,English Learner Status,0.2373198398571037,0.699038935784175,54
2024,Botetourt County,Black,0.6098880979714784,Race,0.23730921889453105,0.8471973168660094,30
2024,Botetourt County,White,0.8471973168660094,Race,0.23730921889453105,0.8471973168660094,30
2023,Wise County,English Learner,0.6126519414014144,English Learner Status,0.23728163615992315,0.8499335775613376,27
2023,Wise County,Non English Learner,0.8499335775613376,English Learner Status,0.23728163615992315,0.8499335775613376,27
2015,Accomack County,Black,0.5850937037842028,Race,0.23726408361100915,0.8223577873952119,19
2015,Accomack County,White,0.8223577873952119,Race,0.23726408361100915,0.8223577873952119,19
2022,Botetourt County,Black,0.6046069205777025,Race,0.23723980847668225,0.8418467290543847,26
2022,Botetourt County,White,0.8418467290543847,Race,0.23723980847668225,0.8418467290543847,26
2014,Halifax County,Black,0.48289379394568194,Race,0.23719411833099163,0.7200879122766736,42
2014,Halifax County,White,0.7200879122766736,Race,0.23719411833099163,0.7200879122766736,42
2023,Lexington City,English Learner,0.6330813991397936,English Learner Status,0.2371488697365639,0.8702302688763575,28
2023,Lexington City,Non English Learner,0.8702302688763575,English Learner Status,0.2371488697365639,0.8702302688763575,28
2015,Hanover County,Disadvantaged,0.6479041408355262,Economic Status,0.23711439142726365,0.8850185322627898,26
2015,Hanover County,Non Disadvantaged,0.8850185322627898,Economic Status,0.23711439142726365,0.8850185322627898,26
2019,Hanover County,Disadvantaged,0.6457944551009153,Economic Status,0.23711280988435213,0.8829072649852674,19
2019,Hanover County,Non Disadvantaged,0.8829072649852674,Economic Status,0.23711280988435213,0.8829072649852674,19
2019,Fluvanna County,Black,0.5331240008129986,Race,0.2371037564419619,0.7702277572549605,16
2019,Fluvanna County,White,0.7702277572549605,Race,0.2371037564419619,0.7702277572549605,16
2018,Prince Edward County,Disadvantaged,0.5545766745163694,Economic Status,0.23707606411079063,0.79165273862716,17
2018,Prince Edward County,Non Disadvantaged,0.79165273862716,Economic Status,0.23707606411079063,0.79165273862716,17
2013,VA Overall,English Learner,0.5067298377902385,English Learner Status,0.23704525783147223,0.7437750956217107,35
2013,VA Overall,Non English Learner,0.7437750956217107,English Learner Status,0.23704525783147223,0.7437750956217107,35
2019,Norfolk City,Disadvantaged,0.5600503299538551,Economic Status,0.23703028570039641,0.7970806156542515,20
2019,Norfolk City,Non Disadvantaged,0.7970806156542515,Economic Status,0.23703028570039641,0.7970806156542515,20
2013,Wise County,English Learner,0.5299526145207395,English Learner Status,0.23699084770006518,0.7669434622208047,36
2013,Wise County,Non English Learner,0.7669434622208047,English Learner Status,0.23699084770006518,0.7669434622208047,36
2015,Halifax County,Disadvantaged,0.5862021852587659,Economic Status,0.23696002442789077,0.8231622096866567,27
2015,Halifax County,Non Disadvantaged,0.8231622096866567,Economic Status,0.23696002442789077,0.8231622096866567,27
2023,Lancaster County,Disadvantaged,0.4982146050651441,Economic Status,0.2369307351161532,0.7351453401812973,24
2023,Lancaster County,Non Disadvantaged,0.7351453401812973,Economic Status,0.2369307351161532,0.7351453401812973,24
2023,Fredericksburg City,Black,0.4691708692588822,Race,0.23690720572065604,0.7060780749795382,32
2023,Fredericksburg City,White,0.7060780749795382,Race,0.23690720572065604,0.7060780749795382,32
2018,Prince Edward County,Black,0.5308801485815409,Race,0.23687066056446549,0.7677508091460064,16
2018,Prince Edward County,White,0.7677508091460064,Race,0.23687066056446549,0.7677508091460064,16
2022,Greene County,Disadvantaged,0.46303984814456983,Economic Status,0.23686642863934843,0.6999062767839183,22
2022,Greene County,Non Disadvantaged,0.6999062767839183,Economic Status,0.23686642863934843,0.6999062767839183,22
2023,Wise County,Black,0.6150628371760223,Race,0.2367164236765903,0.8517792608526126,33
2023,Wise County,White,0.8517792608526126,Race,0.2367164236765903,0.8517792608526126,33
2023,Lancaster County,Black,0.47429000969086665,Race,0.23662248886207216,0.7109124985529388,34
2023,Lancaster County,White,0.7109124985529388,Race,0.23662248886207216,0.7109124985529388,34
2014,Winchester City,Black,0.5192176860298358,Race,0.2365512375290676,0.7557689235589033,43
2014,Winchester City,White,0.7557689235589033,Race,0.2365512375290676,0.7557689235589033,43
2014,Chesterfield County,Black,0.597826545320443,Race,0.2365340716024209,0.8343606169228639,44
2014,Chesterfield County,White,0.8343606169228639,Race,0.2365340716024209,0.8343606169228639,44
2013,Henry County,English Learner,0.4813184618694735,English Learner Status,0.2364907345442388,0.7178091964137123,37
2013,Henry County,Non English Learner,0.7178091964137123,English Learner Status,0.2364907345442388,0.7178091964137123,37
2022,Newport News City,Disadvantaged,0.4650177435257202,Economic Status,0.23647138633197023,0.7014891298576904,23
2022,Newport News City,Non Disadvantaged,0.7014891298576904,Economic Status,0.23647138633197023,0.7014891298576904,23
2025,Buena Vista City,English Learner,0.5056979382364042,English Learner Status,0.23635723529662844,0.7420551735330326,55
2025,Buena Vista City,Non English Learner,0.7420551735330326,English Learner Status,0.23635723529662844,0.7420551735330326,55
2014,Prince William County,Disadvantaged,0.603524216310783,Economic Status,0.2363122080198673,0.8398364243306503,51
2014,Prince William County,Non Disadvantaged,0.8398364243306503,Economic Status,0.2363122080198673,0.8398364243306503,51
2006,Williamsburg-James City County,Disadvantaged,0.6620976442122545,Economic Status,0.236309861659177,0.8984075058714315,3
2006,Williamsburg-James City County,Non Disadvantaged,0.8984075058714315,Economic Status,0.236309861659177,0.8984075058714315,3
2019,Brunswick County,Black,0.537759252392281,Race,0.23626134940855015,0.7740206018008311,17
2019,Brunswick County,White,0.7740206018008311,Race,0.23626134940855015,0.7740206018008311,17
2013,Nottoway County,Disadvantaged,0.5105318172863722,Economic Status,0.2362151010461443,0.7467469183325165,46
2013,Nottoway County,Non Disadvantaged,0.7467469183325165,Economic Status,0.2362151010461443,0.7467469183325165,46
2015,Russell County,English Learner,0.6039840638023745,English Learner Status,0.23618509124632714,0.8401691550487016,25
2015,Russell County,Non English Learner,0.8401691550487016,English Learner Status,0.23618509124632714,0.8401691550487016,25
2013,Orange County,Black,0.5412032869523039,Race,0.23617535441737714,0.777378641369681,44
2013,Orange County,White,0.777378641369681,Race,0.23617535441737714,0.777378641369681,44
2023,Nelson County,Disadvantaged,0.5941249161099514,Economic Status,0.23617499595027047,0.8302999120602219,25
2023,Nelson County,Non Disadvantaged,0.8302999120602219,Economic Status,0.23617499595027047,0.8302999120602219,25
2024,Tazewell County,English Learner,0.5702926517243161,English Learner Status,0.23614091377351443,0.8064335654978305,29
2024,Tazewell County,Non English Learner,0.8064335654978305,English Learner Status,0.23614091377351443,0.8064335654978305,29
2016,Loudoun County,Disadvantaged,0.6692730649787284,Economic Status,0.2360518929228178,0.9053249579015462,24
2016,Loudoun County,Non Disadvantaged,0.9053249579015462,Economic Status,0.2360518929228178,0.9053249579015462,24
2015,Rockingham County,English Learner,0.5824683941791182,English Learner Status,0.23605159549104104,0.8185199896701593,26
2015,Rockingham County,Non English Learner,0.8185199896701593,English Learner Status,0.23605159549104104,0.8185199896701593,26
2022,Scott County,English Learner,0.5668273987852602,English Learner Status,0.23601420817540253,0.8028416069606628,29
2022,Scott County,Non English Learner,0.8028416069606628,English Learner Status,0.23601420817540253,0.8028416069606628,29
2023,Patrick County,Black,0.5967410905822573,Race,0.23580117580068327,0.8325422663829406,35
2023,Patrick County,White,0.8325422663829406,Race,0.23580117580068327,0.8325422663829406,35
2023,Fauquier County,Disadvantaged,0.5137467666046058,Economic Status,0.23578349081249994,0.7495302574171058,26
2023,Fauquier County,Non Disadvantaged,0.7495302574171058,Economic Status,0.23578349081249994,0.7495302574171058,26
2015,Suffolk City,Disadvantaged,0.591863059074671,Economic Status,0.2357710920892897,0.8276341511639607,28
2015,Suffolk City,Non Disadvantaged,0.8276341511639607,Economic Status,0.2357710920892897,0.8276341511639607,28
2024,Patrick County,English Learner,0.5687343056004355,English Learner Status,0.23566961151820764,0.8044039171186431,30
2024,Patrick County,Non English Learner,0.8044039171186431,English Learner Status,0.23566961151820764,0.8044039171186431,30
2019,Appomattox County,Black,0.6006597252449271,Race,0.23566881630963177,0.8363285415545588,18
2019,Appomattox County,White,0.8363285415545588,Race,0.23566881630963177,0.8363285415545588,18
2019,Highland County,English Learner,0.6415236169240622,English Learner Status,0.23556819937809304,0.8770918163021553,18
2019,Highland County,Non English Learner,0.8770918163021553,English Learner Status,0.23556819937809304,0.8770918163021553,18
2014,Prince Edward County,Black,0.4812467784635495,Race,0.23554926686518513,0.7167960453287346,45
2014,Prince Edward County,White,0.7167960453287346,Race,0.23554926686518513,0.7167960453287346,45
2016,Harrisonburg City,Black,0.5284842345949988,Race,0.23550329499232714,0.763987529587326,22
2016,Harrisonburg City,White,0.763987529587326,Race,0.23550329499232714,0.763987529587326,22
2023,Highland County,English Learner,0.5933072644460561,English Learner Status,0.23549173438309712,0.8287989988291532,29
2023,Highland County,Non English Learner,0.8287989988291532,English Learner Status,0.23549173438309712,0.8287989988291532,29
2023,Newport News City,Disadvantaged,0.4688109916017043,Economic Status,0.23547807325917752,0.7042890648608818,27
2023,Newport News City,Non Disadvantaged,0.7042890648608818,Economic Status,0.23547807325917752,0.7042890648608818,27
2022,Buckingham County,Black,0.423640190779296,Race,0.23533509580849704,0.658975286587793,27
2022,Buckingham County,White,0.658975286587793,Race,0.23533509580849704,0.658975286587793,27
2016,Bedford County,Black,0.5829207616724656,Race,0.23530695759110676,0.8182277192635724,23
2016,Bedford County,White,0.8182277192635724,Race,0.23530695759110676,0.8182277192635724,23
2008,Lynchburg City,Black,0.6944812813548765,Race,0.23524821187274503,0.9297294932276216,1
2008,Lynchburg City,White,0.9297294932276216,Race,0.23524821187274503,0.9297294932276216,1
2025,Nelson County,Disadvantaged,0.6173056354396663,Economic Status,0.23524359173809484,0.8525492271777612,18
2025,Nelson County,Non Disadvantaged,0.8525492271777612,Economic Status,0.23524359173809484,0.8525492271777612,18
2019,Lexington City,English Learner,0.6410634743453909,English Learner Status,0.23523871572670763,0.8763021900720985,19
2019,Lexington City,Non English Learner,0.8763021900720985,English Learner Status,0.23523871572670763,0.8763021900720985,19
2013,Louisa County,Black,0.514092635320579,Race,0.23522600212591394,0.749318637446493,45
2013,Louisa County,White,0.749318637446493,Race,0.23522600212591394,0.749318637446493,45
2022,Falls Church City,Black,0.6957912729754173,Race,0.2352218375936087,0.931013110569026,28
2022,Falls Church City,White,0.931013110569026,Race,0.2352218375936087,0.931013110569026,28
2023,West Point,English Learner,0.5913134720213631,English Learner Status,0.23519852425268994,0.826511996274053,30
2023,West Point,Non English Learner,0.826511996274053,English Learner Status,0.23519852425268994,0.826511996274053,30
2016,Suffolk City,Disadvantaged,0.6067182578726695,Economic Status,0.23519646899268631,0.8419147268653558,25
2016,Suffolk City,Non Disadvantaged,0.8419147268653558,Economic Status,0.23519646899268631,0.8419147268653558,25
2021,Chesapeake City,Disadvantaged,0.5732617151101813,Economic Status,0.23512019680492713,0.8083819119151084,41
2021,Chesapeake City,Non Disadvantaged,0.8083819119151084,Economic Status,0.23512019680492713,0.8083819119151084,41
2024,Martinsville City,Black,0.5376459593047218,Race,0.23511647213909848,0.7727624314438203,31
2024,Martinsville City,White,0.7727624314438203,Race,0.23511647213909848,0.7727624314438203,31
2013,New Kent County,English Learner,0.5295281546646832,English Learner Status,0.235112882970959,0.7646410376356422,38
2013,New Kent County,Non English Learner,0.7646410376356422,English Learner Status,0.235112882970959,0.7646410376356422,38
2024,Accomack County,Black,0.533401129066894,Race,0.23508751433759456,0.7684886434044885,32
2024,Accomack County,White,0.7684886434044885,Race,0.23508751433759456,0.7684886434044885,32
2025,Dickenson County,English Learner,0.5041707148223271,English Learner Status,0.2350407026528203,0.7392114174751474,56
2025,Dickenson County,Non English Learner,0.7392114174751474,English Learner Status,0.2350407026528203,0.7392114174751474,56
2023,VA Overall,Black,0.5612321217242342,Race,0.23502136919463423,0.7962534909188684,36
2023,VA Overall,White,0.7962534909188684,Race,0.23502136919463423,0.7962534909188684,36
2021,Lexington City,Black,0.6530003740473993,Race,0.2350201270571829,0.8880205011045822,41
2021,Lexington City,White,0.8880205011045822,Race,0.2350201270571829,0.8880205011045822,41
2021,Louisa County,Disadvantaged,0.6146719622774675,Economic Status,0.23496835328118915,0.8496403155586566,42
2021,Louisa County,Non Disadvantaged,0.8496403155586566,Economic Status,0.23496835328118915,0.8496403155586566,42
2006,Prince Edward County,Black,0.6527209669322783,Race,0.23493510426442077,0.8876560711966991,7
2006,Prince Edward County,White,0.8876560711966991,Race,0.23493510426442077,0.8876560711966991,7
2013,King William County,Black,0.557594981189724,Race,0.2349189013323595,0.7925138825220834,46
2013,King William County,White,0.7925138825220834,Race,0.2349189013323595,0.7925138825220834,46
2021,Southampton County,Disadvantaged,0.4965473618002032,Economic Status,0.23486688587940918,0.7314142476796124,43
2021,Southampton County,Non Disadvantaged,0.7314142476796124,Economic Status,0.23486688587940918,0.7314142476796124,43
2021,Galax City,Black,0.5269868339821481,Race,0.23479965817528503,0.7617864921574331,42
2021,Galax City,White,0.7617864921574331,Race,0.23479965817528503,0.7617864921574331,42
2015,Arlington County,Black,0.717137850833472,Race,0.23473168895230379,0.9518695397857758,20
2015,Arlington County,White,0.9518695397857758,Race,0.23473168895230379,0.9518695397857758,20
2021,Salem City,Disadvantaged,0.5689787963362083,Economic Status,0.23472390219140093,0.8037026985276092,44
2021,Salem City,Non Disadvantaged,0.8037026985276092,Economic Status,0.23472390219140093,0.8037026985276092,44
2023,Washington County,Black,0.5922379116692182,Race,0.23470558607055203,0.8269434977397703,37
2023,Washington County,White,0.8269434977397703,Race,0.23470558607055203,0.8269434977397703,37
2025,Northumberland County,English Learner,0.5037653091286056,English Learner Status,0.23468785319725527,0.7384531623258609,57
2025,Northumberland County,Non English Learner,0.7384531623258609,English Learner Status,0.23468785319725527,0.7384531623258609,57
2023,Fauquier County,Black,0.5017024348266399,Race,0.234672092553597,0.7363745273802369,38
2023,Fauquier County,White,0.7363745273802369,Race,0.234672092553597,0.7363745273802369,38
2023,Patrick County,English Learner,0.5879789209551098,English Learner Status,0.23466213380472067,0.8226410547598305,31
2023,Patrick County,Non English Learner,0.8226410547598305,English Learner Status,0.23466213380472067,0.8226410547598305,31
2022,King George County,Black,0.5548217224279599,Race,0.23463343760670707,0.789455160034667,29
2022,King George County,White,0.789455160034667,Race,0.23463343760670707,0.789455160034667,29
2016,Madison County,Disadvantaged,0.5666402846435815,Economic Status,0.23460126029062134,0.8012415449342029,26
2016,Madison County,Non Disadvantaged,0.8012415449342029,Economic Status,0.23460126029062134,0.8012415449342029,26
2013,Culpeper County,Disadvantaged,0.579386466075123,Economic Status,0.2345358742664886,0.8139223403416116,47
2013,Culpeper County,Non Disadvantaged,0.8139223403416116,Economic Status,0.2345358742664886,0.8139223403416116,47
2016,VA Overall,Disadvantaged,0.6396219920054602,Economic Status,0.23450534697136372,0.8741273389768239,27
2016,VA Overall,Non Disadvantaged,0.8741273389768239,Economic Status,0.23450534697136372,0.8741273389768239,27
2022,Henrico County,English Learner,0.46825034902055673,English Learner Status,0.2344998892977801,0.7027502383183368,30
2022,Henrico County,Non English Learner,0.7027502383183368,English Learner Status,0.2344998892977801,0.7027502383183368,30
2024,West Point,English Learner,0.564929230841972,English Learner Status,0.23445879993644547,0.7993880307784175,31
2024,West Point,Non English Learner,0.7993880307784175,English Learner Status,0.23445879993644547,0.7993880307784175,31
2017,Salem City,Black,0.6408670883028305,Race,0.23442550011934093,0.8752925884221714,17
2017,Salem City,White,0.8752925884221714,Race,0.23442550011934093,0.8752925884221714,17
2022,Prince Edward County,Black,0.4672629263371515,Race,0.234422097767088,0.7016850241042395,30
2022,Prince Edward County,White,0.7016850241042395,Race,0.234422097767088,0.7016850241042395,30
2012,Loudoun County,English Learner,0.6952780854905881,English Learner Status,0.23438786841521853,0.9296659539058066,1
2012,Loudoun County,Non English Learner,0.9296659539058066,English Learner Status,0.23438786841521853,0.9296659539058066,1
2019,Waynesboro City,Black,0.49110398270622135,Race,0.23438509040405542,0.7254890731102768,19
2019,Waynesboro City,White,0.7254890731102768,Race,0.23438509040405542,0.7254890731102768,19
2016,Fauquier County,Disadvantaged,0.6053692237183926,Economic Status,0.23437514420841432,0.839744367926807,28
2016,Fauquier County,Non Disadvantaged,0.839744367926807,Economic Status,0.23437514420841432,0.839744367926807,28
2018,Poquoson City,English Learner,0.6525428762606397,English Learner Status,0.2343712260260773,0.886914102286717,18
2018,Poquoson City,Non English Learner,0.886914102286717,English Learner Status,0.2343712260260773,0.886914102286717,18
2014,Fluvanna County,Disadvantaged,0.5517675790108391,Economic Status,0.23435981898506675,0.7861273979959058,52
2014,Fluvanna County,Non Disadvantaged,0.7861273979959058,Economic Status,0.23435981898506675,0.7861273979959058,52
2025,Bedford County,English Learner,0.5452453547207778,English Learner Status,0.2342659683505861,0.779511323071364,58
2025,Bedford County,Non English Learner,0.779511323071364,English Learner Status,0.2342659683505861,0.779511323071364,58
2021,Highland County,Black,0.5248576204386337,Race,0.23423361950651356,0.7590912399451473,43
2021,Highland County,White,0.7590912399451473,Race,0.23423361950651356,0.7590912399451473,43
2019,Frederick County,Disadvantaged,0.5738692209096593,Economic Status,0.23422518260755776,0.8080944035172171,21
2019,Frederick County,Non Disadvantaged,0.8080944035172171,Economic Status,0.23422518260755776,0.8080944035172171,21
2015,Craig County,English Learner,0.6027722682905422,English Learner Status,0.23411262395648513,0.8368848922470273,27
2015,Craig County,Non English Learner,0.8368848922470273,English Learner Status,0.23411262395648513,0.8368848922470273,27
2025,Newport News City,English Learner,0.37167298075408867,English Learner Status,0.23409824867612034,0.605771229430209,59
2025,Newport News City,Non English Learner,0.605771229430209,English Learner Status,0.23409824867612034,0.605771229430209,59
2025,Bath County,English Learner,0.5028638020077301,English Learner Status,0.23389815272823267,0.7367619547359627,60
2025,Bath County,Non English Learner,0.7367619547359627,English Learner Status,0.23389815272823267,0.7367619547359627,60
2016,Hanover County,Disadvantaged,0.6552488461458074,Economic Status,0.23385708930817983,0.8891059354539872,29
2016,Hanover County,Non Disadvantaged,0.8891059354539872,Economic Status,0.23385708930817983,0.8891059354539872,29
2014,Chesapeake City,Black,0.582188630644441,Race,0.23384004681725168,0.8160286774616927,46
2014,Chesapeake City,White,0.8160286774616927,Race,0.23384004681725168,0.8160286774616927,46
2018,Hanover County,Disadvantaged,0.6653304853408096,Economic Status,0.23364941621472834,0.898979901555538,18
2018,Hanover County,Non Disadvantaged,0.898979901555538,Economic Status,0.23364941621472834,0.898979901555538,18
2021,Poquoson City,Black,0.65869973286453,Race,0.23359775492415114,0.8922974877886811,44
2021,Poquoson City,White,0.8922974877886811,Race,0.23359775492415114,0.8922974877886811,44
2017,Fredericksburg City,Black,0.6307332122122394,Race,0.23359318024839104,0.8643263924606305,18
2017,Fredericksburg City,White,0.8643263924606305,Race,0.23359318024839104,0.8643263924606305,18
2025,Nelson County,English Learner,0.5025124007028473,English Learner Status,0.23358844244750043,0.7361008431503477,61
2025,Nelson County,Non English Learner,0.7361008431503477,English Learner Status,0.23358844244750043,0.7361008431503477,61
2022,Franklin City,Disadvantaged,0.4464684827037821,Economic Status,0.23355694679250144,0.6800254294962835,24
2022,Franklin City,Non Disadvantaged,0.6800254294962835,Economic Status,0.23355694679250144,0.6800254294962835,24
2013,Amelia County,Disadvantaged,0.5507000722957633,Economic Status,0.23355030189039339,0.7842503741861567,48
2013,Amelia County,Non Disadvantaged,0.7842503741861567,Economic Status,0.23355030189039339,0.7842503741861567,48
2015,Staunton City,Black,0.5419213694885582,Race,0.23351334062856788,0.7754347101171261,21
2015,Staunton City,White,0.7754347101171261,Race,0.23351334062856788,0.7754347101171261,21
2017,Colonial Beach,Black,0.5863281617549689,Race,0.23344882297367753,0.8197769847286465,19
2017,Colonial Beach,White,0.8197769847286465,Race,0.23344882297367753,0.8197769847286465,19
2021,Scott County,English Learner,0.4770007884205457,English Learner Status,0.23334147894408042,0.7103422673646261,43
2021,Scott County,Non English Learner,0.7103422673646261,English Learner Status,0.23334147894408042,0.7103422673646261,43
2018,Petersburg City,Black,0.5549758664221132,Race,0.23330258763738276,0.7882784540594959,17
2018,Petersburg City,White,0.7882784540594959,Race,0.23330258763738276,0.7882784540594959,17
2014,Lexington City,Disadvantaged,0.6595766154277579,Economic Status,0.23327895414466993,0.8928555695724278,53
2014,Lexington City,Non Disadvantaged,0.8928555695724278,Economic Status,0.23327895414466993,0.8928555695724278,53
2019,Harrisonburg City,Black,0.5084672513756162,Race,0.23321308624642367,0.7416803376220399,20
2019,Harrisonburg City,White,0.7416803376220399,Race,0.23321308624642367,0.7416803376220399,20
2019,Richmond City,English Learner,0.33473757363542367,English Learner Status,0.2332068616396168,0.5679444352750405,20
2019,Richmond City,Non English Learner,0.5679444352750405,English Learner Status,0.2332068616396168,0.5679444352750405,20
2021,Russell County,English Learner,0.47689727881537974,English Learner Status,0.23316351166594357,0.7100607904813233,44
2021,Russell County,Non English Learner,0.7100607904813233,English Learner Status,0.23316351166594357,0.7100607904813233,44
2006,Fredericksburg City,Black,0.6606240694823614,Race,0.23307382157056356,0.893697891052925,8
2006,Fredericksburg City,White,0.893697891052925,Race,0.23307382157056356,0.893697891052925,8
2021,Fauquier County,Black,0.49234914539258035,Race,0.23305415217440628,0.7254032975669866,45
2021,Fauquier County,White,0.7254032975669866,Race,0.23305415217440628,0.7254032975669866,45
2013,Madison County,Disadvantaged,0.49515082669786464,Economic Status,0.23303047797236082,0.7281813046702255,49
2013,Madison County,Non Disadvantaged,0.7281813046702255,Economic Status,0.23303047797236082,0.7281813046702255,49
2022,Danville City,Black,0.38224069915962106,Race,0.2329771915096705,0.6152178906692916,31
2022,Danville City,White,0.6152178906692916,Race,0.2329771915096705,0.6152178906692916,31
2018,Powhatan County,Black,0.6078728086475613,Race,0.23293998235454716,0.8408127910021085,18
2018,Powhatan County,White,0.8408127910021085,Race,0.23293998235454716,0.8408127910021085,18
2016,Falls Church City,Disadvantaged,0.7025157247988659,Economic Status,0.23288365389274523,0.9353993786916112,30
2016,Falls Church City,Non Disadvantaged,0.9353993786916112,Economic Status,0.23288365389274523,0.9353993786916112,30
2022,Staunton City,Black,0.49699282069036366,Race,0.2328804334928315,0.7298732541831952,32
2022,Staunton City,White,0.7298732541831952,Race,0.2328804334928315,0.7298732541831952,32
2013,Chesterfield County,Disadvantaged,0.5968610187134138,Economic Status,0.23286526194445278,0.8297262806578666,50
2013,Chesterfield County,Non Disadvantaged,0.8297262806578666,Economic Status,0.23286526194445278,0.8297262806578666,50
2017,Greensville County,Disadvantaged,0.4884331675095759,Economic Status,0.23286055551789242,0.7212937230274683,17
2017,Greensville County,Non Disadvantaged,0.7212937230274683,Economic Status,0.23286055551789242,0.7212937230274683,17
2015,Petersburg City,Black,0.5613779804936158,Race,0.23284321221231974,0.7942211927059355,22
2015,Petersburg City,White,0.7942211927059355,Race,0.23284321221231974,0.7942211927059355,22
2013,Amelia County,Black,0.5121839287402769,Race,0.2327951530751604,0.7449790818154373,47
2013,Amelia County,White,0.7449790818154373,Race,0.2327951530751604,0.7449790818154373,47
2024,VA Overall,Black,0.5709679187539206,Race,0.23278873843583092,0.8037566571897515,33
2024,VA Overall,White,0.8037566571897515,Race,0.23278873843583092,0.8037566571897515,33
2023,Hanover County,Disadvantaged,0.6267112732038916,Economic Status,0.2327676329139834,0.859478906117875,28
2023,Hanover County,Non Disadvantaged,0.859478906117875,Economic Status,0.2327676329139834,0.859478906117875,28
2024,Norton City,English Learner,0.5599940718364615,English Learner Status,0.2327611844289933,0.7927552562654548,32
2024,Norton City,Non English Learner,0.7927552562654548,English Learner Status,0.2327611844289933,0.7927552562654548,32
2021,Greensville County,Black,0.4394856121313168,Race,0.2327257742591175,0.6722113863904343,46
2021,Greensville County,White,0.6722113863904343,Race,0.2327257742591175,0.6722113863904343,46
2025,Poquoson City,Black,0.6109164442168938,Race,0.23272016099422932,0.8436366052111232,30
2025,Poquoson City,White,0.8436366052111232,Race,0.23272016099422932,0.8436366052111232,30
2025,VA Overall,Black,0.5833001634594176,Race,0.23267082504081849,0.8159709885002361,31
2025,VA Overall,White,0.8159709885002361,Race,0.23267082504081849,0.8159709885002361,31
